product_id,product_category,region,store_type,brand,sales_amount,discount,units_sold,purchase_amount,delivery_time,return_rate
pcdt368,Home,South,Retail,BrandB,72.15,7.84,60.71,632.13,7.74,0.08
pcdt429,Sports,West,Online,BrandA,645.83,13.91,56.08,1276.45,2.39,0.04
pcdt966,Home,West,Retail,BrandD,328.7,10.53,10.72,1768.32,8.88,0.06
pcdt735,Sports,South,Retail,BrandB,949.29,43.33,64.79,1812.72,2.6,0.07
pcdt859,Clothing,South,Retail,BrandA,942.37,11.95,20.45,120.13,3.57,0.05
pcdt336,Home,East,Online,BrandC,937.62,7.52,84.09,1313.72,4.24,0.01
pcdt571,Clothing,North,Online,BrandB,13.3,32.97,28.99,913.58,5.26,0.01
pcdt229,Electronics,West,Online,BrandA,155.4,23.46,52.42,384.55,1.82,0.09
pcdt680,Electronics,East,Retail,BrandC,764.08,6.66,20.8,1421.47,7.79,0.04
pcdt1112,Sports,South,Retail,BrandD,101.61,44.06,50.28,1025.24,2.41,0.03
pcdt202,Sports,South,Retail,BrandD,426.85,3.72,99.3,1282.78,7.0,0.03
pcdt662,Clothing,East,Online,BrandC,425.35,10.9,56.69,615.74,6.13,0.02
pcdt646,Sports,South,Online,BrandD,451.75,34.19,79.04,527.08,1.08,0.06
pcdt354,Sports,South,Retail,BrandB,835.93,32.3,17.57,1731.29,3.56,0.03
pcdt1003,Electronics,West,Online,BrandD,603.72,0.89,31.76,766.27,7.09,0.01
pcdt469,Electronics,West,Online,BrandB,475.47,12.3,28.47,1497.73,2.08,0.07
pcdt350,Clothing,East,Retail,BrandD,767.54,42.78,72.57,600.83,5.25,0.03
pcdt26,Home,East,Online,BrandC,58.53,20.68,79.97,1818.71,4.3,0.02
pcdt926,Home,North,Retail,BrandD,638.23,19.28,40.06,1696.26,8.33,0.01
pcdt1130,Sports,East,Retail,BrandC,606.29,40.15,5.18,20.36,3.94,0.08
pcdt1102,Clothing,West,Online,BrandB,687.55,26.93,51.74,970.19,6.26,0.07
pcdt1017,Clothing,North,Retail,BrandB,166.69,40.38,49.64,1264.6,6.6,0.09
pcdt570,Electronics,South,Online,BrandD,179.48,18.43,33.55,1519.14,9.41,0.1
pcdt301,Clothing,North,Online,BrandD,288.67,3.81,70.82,827.22,6.79,0.04
pcdt720,Sports,West,Retail,BrandB,714.99,34.27,40.26,1381.19,6.32,0.02
pcdt574,Home,East,Retail,BrandA,735.39,11.49,48.65,610.95,7.74,0.09
pcdt540,Electronics,North,Online,BrandB,143.52,9.55,87.06,1506.16,1.85,0.07
pcdt763,Sports,West,Retail,BrandC,619.76,47.51,65.83,627.91,8.1,0.06
pcdt929,Clothing,West,Online,BrandD,481.07,2.81,28.9,872.33,8.22,0.09
pcdt809,Home,North,Retail,BrandA,638.77,26.3,73.64,599.2,4.19,0.01
pcdt151,Clothing,West,Online,BrandA,710.38,44.38,39.25,725.02,8.52,0.03
pcdt4,Electronics,West,Retail,BrandA,596.07,8.66,2.79,397.89,2.68,0.1
pcdt35,Home,South,Online,BrandC,502.69,48.31,34.76,187.1,3.86,0.06
pcdt1004,Home,North,Retail,BrandA,575.4,42.35,9.87,1546.52,5.87,0.08
pcdt1044,Clothing,West,Online,BrandA,30.77,2.0,92.4,1854.24,9.7,0.05
pcdt114,Home,North,Online,BrandA,607.39,21.68,96.43,1586.37,5.04,0.06
pcdt1097,Home,East,Retail,BrandB,888.27,38.96,65.06,604.69,5.08,0.02
pcdt209,Sports,North,Online,BrandB,807.82,27.7,53.24,1223.56,1.92,0.06
pcdt379,Clothing,West,Retail,BrandA,863.18,16.67,67.94,1998.88,5.74,0.04
pcdt1118,Electronics,North,Online,BrandB,165.97,4.59,58.96,576.75,5.89,0.03
pcdt421,Sports,South,Online,BrandD,889.93,24.01,8.25,430.46,2.27,0.0
pcdt131,Electronics,North,Retail,BrandA,980.6,49.77,77.65,1161.51,5.09,0.03
pcdt287,Sports,East,Retail,BrandB,152.14,33.8,41.29,229.04,9.21,0.02
pcdt584,Clothing,East,Retail,BrandC,848.34,17.46,18.72,585.31,6.44,0.02
pcdt1065,Electronics,North,Retail,BrandB,650.81,38.47,64.07,1094.15,1.06,0.0
pcdt1141,Clothing,West,Online,BrandD,405.79,41.97,66.31,343.86,9.95,0.05
pcdt1116,Clothing,North,Online,BrandC,749.63,45.39,35.8,1033.71,7.42,0.08
pcdt441,Sports,South,Online,BrandB,12.61,16.89,30.17,1094.42,9.46,0.03
pcdt420,Electronics,West,Online,BrandB,160.05,45.28,94.69,1110.88,5.31,0.09
pcdt755,Electronics,West,Retail,BrandC,301.38,23.85,42.07,1880.64,1.94,0.07
pcdt1096,Electronics,East,Online,BrandA,728.35,19.74,16.73,1314.3,9.28,0.07
pcdt1147,Electronics,North,Retail,BrandC,339.22,22.33,43.05,1156.71,3.01,0.01
pcdt69,Clothing,South,Retail,BrandA,950.78,31.13,21.6,1733.29,8.93,0.1
pcdt293,Clothing,East,Retail,BrandD,767.6,20.15,16.21,997.12,7.18,0.01
pcdt279,Home,South,Online,BrandB,714.69,17.78,59.3,1879.38,3.07,0.03
pcdt822,Home,East,Online,BrandC,535.25,24.66,46.99,318.93,5.29,0.01
pcdt179,Home,East,Retail,BrandC,253.58,35.18,81.6,1297.33,1.62,0.02
pcdt703,Home,South,Retail,BrandA,829.74,8.86,48.25,1777.51,9.71,0.05
pcdt1199,Electronics,South,Online,BrandD,764.56,18.88,64.78,1182.24,7.24,0.05
pcdt345,Home,West,Retail,BrandA,629.1,21.21,66.01,1639.96,3.06,0.01
pcdt358,Sports,South,Online,BrandC,471.86,8.01,75.32,393.87,2.17,0.05
pcdt667,Sports,North,Retail,BrandB,73.73,40.3,43.32,1588.31,4.68,0.01
pcdt1051,Home,South,Online,BrandA,244.53,38.42,35.96,1886.8,8.06,0.09
pcdt133,Electronics,East,Retail,BrandB,930.17,8.25,71.61,1968.14,6.34,0.09
pcdt453,Sports,East,Online,BrandC,963.38,0.81,8.12,785.89,4.26,0.03
pcdt508,Sports,West,Retail,BrandC,163.69,19.57,12.13,1396.39,8.98,0.09
pcdt826,Sports,North,Retail,BrandB,734.79,47.22,4.92,240.52,5.08,0.1
pcdt227,Electronics,East,Retail,BrandB,602.35,32.13,29.3,1914.82,6.71,0.04
pcdt318,Sports,West,Retail,BrandA,537.16,31.34,17.93,1490.28,9.72,0.08
pcdt876,Electronics,North,Retail,BrandC,719.79,10.91,62.44,771.38,6.21,0.02
pcdt488,Home,West,Online,BrandA,574.53,38.65,36.72,52.31,9.6,0.09
pcdt110,Sports,North,Online,BrandB,172.89,12.66,29.03,1889.31,6.26,0.02
pcdt758,Electronics,East,Retail,BrandA,365.68,21.82,26.26,979.01,6.88,0.0
pcdt1024,Home,West,Online,BrandD,836.26,37.44,20.5,1397.62,5.53,0.06
pcdt500,Electronics,West,Online,BrandC,190.39,2.31,25.35,1421.36,5.68,0.08
pcdt473,Home,East,Retail,BrandA,746.85,30.68,86.8,1612.93,7.84,0.04
pcdt740,Clothing,South,Online,BrandC,825.21,46.36,83.42,916.96,1.25,0.06
pcdt750,Electronics,North,Online,BrandC,990.8,13.08,79.97,331.82,9.15,0.07
pcdt406,Clothing,North,Retail,BrandA,693.18,33.06,56.7,1968.92,2.63,0.04
pcdt451,Home,North,Online,BrandC,994.38,46.86,3.62,887.15,9.38,0.09
pcdt159,Electronics,South,Retail,BrandB,10.41,19.76,73.67,833.33,3.69,0.1
pcdt563,Sports,West,Retail,BrandA,134.42,14.58,35.22,570.44,8.5,0.06
pcdt885,Sports,North,Retail,BrandA,869.0,48.15,19.41,1635.53,1.09,0.04
pcdt53,Sports,East,Online,BrandD,777.52,10.98,35.44,1364.98,9.9,0.02
pcdt535,Home,West,Online,BrandD,961.36,0.5,8.9,1785.26,5.58,0.01
pcdt522,Home,East,Online,BrandB,178.82,46.32,38.34,291.26,9.07,0.05
pcdt879,Electronics,North,Retail,BrandA,757.77,25.95,19.8,1809.98,3.9,0.02
pcdt606,Electronics,North,Retail,BrandC,423.96,1.23,61.68,872.81,9.59,0.05
pcdt50,Home,West,Retail,BrandA,172.82,0.58,14.14,1418.4,7.52,0.07
pcdt484,Sports,South,Online,BrandB,591.52,11.63,99.77,1287.28,7.45,0.09
pcdt494,Home,West,Retail,BrandB,64.16,29.07,74.94,1867.67,9.82,0.01
pcdt970,Electronics,South,Online,BrandB,103.35,0.78,60.82,1654.2,7.79,0.0
pcdt39,Electronics,North,Retail,BrandC,741.48,22.84,29.99,773.84,4.79,0.06
pcdt237,Sports,North,Online,BrandC,468.95,3.38,46.29,1990.91,1.53,0.08
pcdt1016,Home,South,Online,BrandA,208.57,44.31,74.02,836.56,1.26,0.03
pcdt765,Home,North,Retail,BrandB,993.66,21.8,79.05,1199.79,2.72,0.09
pcdt363,Sports,North,Retail,BrandB,54.55,34.78,87.9,756.34,1.26,0.0
pcdt1035,Sports,East,Online,BrandD,171.68,41.79,85.4,288.73,7.92,0.0
pcdt995,Electronics,North,Online,BrandD,521.22,45.44,53.79,1073.2,6.99,0.06
pcdt1085,Home,North,Online,BrandA,239.92,12.19,58.91,801.31,7.47,0.06
pcdt1188,Clothing,North,Online,BrandD,28.38,20.18,40.6,1434.27,9.93,0.09
pcdt234,Electronics,South,Online,BrandC,46.52,37.83,49.46,1611.23,9.31,0.03
pcdt434,Home,South,Online,BrandB,404.15,21.46,45.79,326.43,5.92,0.09
pcdt725,Sports,North,Retail,BrandC,386.68,22.6,45.95,768.99,1.65,0.01
pcdt290,Clothing,South,Retail,BrandA,35.62,14.46,30.33,1803.92,4.32,0.09
pcdt853,Sports,South,Retail,BrandC,907.76,3.1,47.21,1302.16,5.22,0.08
pcdt1088,Electronics,West,Online,BrandA,113.73,38.44,19.18,1328.64,1.73,0.03
pcdt325,Electronics,West,Online,BrandC,762.59,9.4,71.53,1008.35,2.45,0.09
pcdt499,Home,West,Retail,BrandC,772.28,10.67,16.86,710.54,6.98,0.04
pcdt589,Electronics,East,Retail,BrandD,917.87,6.21,66.03,624.61,5.38,0.07
pcdt1167,Clothing,East,Online,BrandC,621.31,43.37,64.27,1999.03,2.81,0.07
pcdt166,Electronics,East,Online,BrandB,243.29,20.95,52.76,659.84,9.27,0.02
pcdt443,Clothing,North,Retail,BrandA,220.26,29.97,78.3,737.85,9.04,0.06
pcdt119,Electronics,North,Retail,BrandC,412.02,11.19,35.8,1595.32,2.06,0.0
pcdt672,Electronics,East,Online,BrandC,83.03,5.87,78.39,420.54,4.43,0.06
pcdt693,Clothing,North,Retail,BrandA,888.93,29.39,95.91,696.26,6.02,0.01
pcdt380,Home,South,Retail,BrandD,48.35,31.06,10.59,967.96,8.77,0.02
pcdt931,Home,East,Online,BrandA,239.22,35.11,81.66,306.87,2.9,0.04
pcdt878,Clothing,West,Online,BrandA,272.53,47.82,38.22,942.64,9.36,0.04
pcdt664,Home,East,Retail,BrandD,202.45,43.77,70.67,56.63,8.55,0.05
pcdt1029,Home,East,Online,BrandD,395.41,18.54,36.88,665.96,4.35,0.08
pcdt948,Electronics,East,Online,BrandA,591.33,18.7,75.78,825.07,8.1,0.09
pcdt1101,Clothing,West,Retail,BrandD,839.79,4.38,42.4,124.24,5.35,0.03
pcdt698,Clothing,North,Retail,BrandD,820.3,42.63,22.11,1839.69,4.26,0.07
pcdt398,Electronics,West,Online,BrandC,968.08,41.53,5.41,419.37,2.14,0.06
pcdt1153,Sports,North,Online,BrandB,826.75,47.07,28.7,107.19,1.79,0.07
pcdt348,Sports,North,Retail,BrandD,490.32,49.73,36.24,1220.6,9.2,0.07
pcdt1008,Sports,North,Online,BrandD,939.43,1.86,25.03,314.01,5.41,0.09
pcdt761,Sports,West,Retail,BrandC,844.29,41.87,58.49,1787.32,7.97,0.05
pcdt1054,Sports,East,Online,BrandC,792.48,9.8,3.43,355.36,3.27,0.09
pcdt1022,Home,South,Online,BrandA,430.76,15.97,70.7,1710.81,8.84,0.09
pcdt1109,Sports,South,Online,BrandB,638.61,28.31,23.31,1906.28,7.46,0.03
pcdt1053,Electronics,East,Retail,BrandD,113.36,26.7,63.83,199.47,8.15,0.05
pcdt189,Clothing,West,Online,BrandB,955.37,25.65,14.96,1692.74,6.79,0.07
pcdt837,Sports,West,Retail,BrandC,52.7,39.13,19.81,1929.07,3.73,0.03
pcdt233,Clothing,North,Retail,BrandA,339.02,13.02,53.48,1951.09,1.21,0.04
pcdt190,Sports,West,Retail,BrandA,657.78,18.81,52.51,924.93,9.82,0.05
pcdt385,Electronics,West,Retail,BrandA,346.29,2.94,59.65,1241.43,8.85,0.09
pcdt63,Clothing,South,Retail,BrandA,765.38,14.21,67.34,458.24,7.42,0.01
pcdt58,Clothing,North,Retail,BrandB,517.69,21.32,1.26,964.27,5.64,0.03
pcdt790,Clothing,South,Online,BrandB,391.47,49.67,8.36,1558.65,9.27,0.03
pcdt364,Sports,East,Retail,BrandC,855.31,14.98,40.11,659.64,9.1,0.03
pcdt214,Clothing,West,Online,BrandA,951.66,4.77,73.92,1005.87,7.09,0.05
pcdt759,Clothing,North,Online,BrandC,587.97,0.18,19.3,1157.2,6.07,0.01
pcdt84,Clothing,North,Online,BrandB,375.39,48.88,56.49,1493.57,4.12,0.04
pcdt205,Electronics,North,Online,BrandA,129.71,29.66,76.61,599.75,4.31,0.02
pcdt943,Sports,South,Retail,BrandC,756.43,16.3,24.67,709.33,3.0,0.06
pcdt405,Electronics,South,Online,BrandC,756.19,33.48,61.95,1060.93,7.86,0.03
pcdt1138,Sports,North,Retail,BrandD,64.45,24.84,13.37,1367.7,6.01,0.06
pcdt564,Sports,North,Online,BrandB,673.19,41.35,2.31,1470.55,4.28,0.07
pcdt715,Clothing,East,Retail,BrandB,35.87,39.7,95.04,153.05,5.59,0.02
pcdt1169,Home,West,Online,BrandB,225.7,20.08,96.56,262.89,3.51,0.03
pcdt665,Clothing,East,Retail,BrandB,880.28,31.54,45.98,1157.09,5.81,0.09
pcdt61,Electronics,East,Retail,BrandB,721.17,15.03,42.26,407.89,6.57,0.01
pcdt223,Home,East,Online,BrandD,52.2,39.14,44.79,1045.87,9.85,0.0
pcdt276,Home,East,Retail,BrandC,21.14,36.98,23.12,1959.38,5.95,0.07
pcdt145,Sports,West,Retail,BrandC,806.98,22.44,96.32,834.8,9.53,0.06
pcdt175,Electronics,North,Online,BrandD,197.41,5.87,20.73,1991.45,6.51,0.1
pcdt1140,Home,South,Online,BrandD,669.44,5.96,5.23,1086.01,2.66,0.02
pcdt170,Home,East,Online,BrandB,602.37,29.74,23.06,1248.91,1.57,0.09
pcdt850,Sports,East,Online,BrandD,886.34,27.55,84.3,581.19,3.87,0.02
pcdt241,Electronics,West,Online,BrandD,695.64,13.45,15.15,1820.42,2.95,0.01
pcdt91,Sports,West,Online,BrandB,999.43,42.44,36.83,242.55,9.44,0.06
pcdt1050,Sports,South,Online,BrandC,429.68,22.02,67.22,1157.55,8.53,0.08
pcdt1198,Home,South,Online,BrandB,29.81,21.87,23.62,664.83,3.75,0.09
pcdt295,Home,South,Online,BrandC,899.3,4.66,28.41,1730.53,6.71,0.09
pcdt101,Clothing,North,Retail,BrandC,567.09,3.27,66.29,1923.15,9.74,0.02
pcdt1128,Clothing,North,Retail,BrandA,341.4,13.92,83.89,203.08,9.67,0.03
pcdt530,Sports,West,Online,BrandD,879.42,35.73,25.76,716.89,7.62,0.06
pcdt843,Home,South,Online,BrandB,361.28,34.26,48.03,1309.64,5.49,0.06
pcdt783,Electronics,East,Retail,BrandA,17.87,32.07,77.57,1116.44,2.45,0.03
pcdt459,Electronics,West,Online,BrandD,679.46,0.18,91.6,927.92,1.67,0.06
pcdt238,Home,South,Online,BrandD,547.05,20.34,20.94,1295.22,9.9,0.01
pcdt2,Electronics,South,Online,BrandD,516.49,45.54,7.34,98.59,1.4,0.09
pcdt108,Electronics,South,Retail,BrandC,239.07,41.55,42.72,530.46,3.93,0.09
pcdt764,Sports,East,Online,BrandB,309.61,24.51,96.22,978.89,1.0,0.08
pcdt528,Home,North,Retail,BrandB,577.34,40.86,36.42,1175.7,5.38,0.09
pcdt997,Sports,North,Retail,BrandB,912.64,12.89,36.36,72.7,7.46,0.09
pcdt17,Electronics,West,Retail,BrandB,711.24,45.1,61.36,1569.39,2.28,0.05
pcdt1134,Electronics,South,Online,BrandD,116.25,36.28,62.04,1748.66,5.61,0.07
pcdt1048,Electronics,South,Online,BrandB,333.17,6.42,53.34,1558.38,2.09,0.08
pcdt88,Electronics,East,Retail,BrandA,840.61,22.24,9.28,991.08,4.39,0.01
pcdt1071,Clothing,West,Online,BrandA,891.0,41.69,37.11,1030.47,4.48,0.06
pcdt38,Electronics,West,Online,BrandD,565.92,43.72,75.95,999.24,8.07,0.08
pcdt376,Home,South,Retail,BrandB,310.2,17.81,85.26,1400.58,1.94,0.02
pcdt397,Electronics,South,Retail,BrandC,874.51,24.54,66.2,1111.47,6.04,0.07
pcdt66,Home,West,Online,BrandB,198.99,42.54,53.16,939.22,6.22,0.0
pcdt753,Home,North,Online,BrandA,42.31,24.47,89.2,884.69,3.17,0.1
pcdt195,Electronics,East,Online,BrandB,22.59,22.77,36.01,310.9,8.24,0.03
pcdt506,Home,East,Online,BrandD,661.44,0.35,66.13,421.68,5.66,0.07
pcdt730,Home,South,Retail,BrandC,778.64,16.62,77.29,1528.25,5.61,0.07
pcdt712,Sports,East,Online,BrandC,266.87,48.39,80.4,562.16,6.04,0.02
pcdt415,Clothing,South,Online,BrandD,629.02,7.21,99.17,25.17,8.4,0.02
pcdt31,Electronics,North,Retail,BrandB,868.83,4.69,46.05,463.59,7.31,0.01
pcdt207,Clothing,West,Online,BrandC,38.24,16.08,69.17,1396.64,7.57,0.08
pcdt545,Electronics,North,Retail,BrandB,70.89,12.54,20.73,1988.71,8.55,0.03
pcdt1132,Home,West,Online,BrandD,25.88,46.18,1.26,40.0,8.99,0.06
pcdt593,Sports,North,Retail,BrandD,318.97,32.56,36.48,959.2,6.83,0.09
pcdt752,Clothing,East,Online,BrandD,139.43,12.34,57.65,363.81,9.25,0.02
pcdt813,Sports,West,Online,BrandC,124.82,33.77,96.2,336.47,9.48,0.05
pcdt895,Home,South,Online,BrandB,736.56,49.82,86.05,220.49,6.86,0.01
pcdt299,Sports,West,Retail,BrandC,362.7,30.13,9.29,1467.34,2.39,0.04
pcdt916,Sports,West,Retail,BrandA,823.32,28.15,85.56,331.68,9.8,0.08
pcdt1063,Electronics,South,Online,BrandA,175.47,47.89,13.91,1855.3,7.43,0.1
pcdt224,Sports,North,Retail,BrandC,607.96,41.13,48.5,1711.43,4.42,0.1
pcdt390,Home,South,Retail,BrandC,567.18,24.74,67.25,20.37,6.73,0.07
pcdt475,Home,North,Online,BrandB,941.48,4.68,47.47,447.19,6.03,0.04
pcdt782,Clothing,West,Online,BrandC,316.66,26.45,86.53,1076.38,6.07,0.05
pcdt857,Home,East,Online,BrandA,579.44,23.75,36.78,1814.61,4.09,0.02
pcdt908,Sports,West,Online,BrandA,679.98,34.06,87.74,301.8,4.53,0.0
pcdt197,Electronics,East,Online,BrandC,242.11,22.13,80.73,255.14,6.37,0.09
pcdt660,Clothing,South,Retail,BrandD,433.66,28.29,89.76,624.42,1.09,0.0
pcdt1135,Electronics,East,Retail,BrandD,971.76,36.39,51.75,647.42,8.55,0.07
pcdt158,Clothing,West,Online,BrandA,355.15,34.44,58.81,989.27,2.42,0.03
pcdt883,Sports,North,Online,BrandA,832.14,21.56,57.69,1389.51,5.11,0.06
pcdt1152,Electronics,West,Online,BrandC,935.37,0.34,91.36,641.68,4.52,0.04
pcdt182,Clothing,West,Online,BrandC,450.43,37.71,94.5,207.66,5.16,0.1
pcdt1098,Clothing,North,Online,BrandD,301.81,10.39,70.95,132.64,3.2,0.01
pcdt1074,Home,West,Retail,BrandD,882.98,34.42,72.6,719.39,4.18,0.09
pcdt431,Clothing,West,Online,BrandD,193.46,38.73,75.06,1401.22,3.22,0.09
pcdt548,Electronics,North,Retail,BrandC,128.28,36.03,38.78,1811.76,4.95,0.08
pcdt1023,Clothing,West,Online,BrandB,586.99,30.58,84.01,1479.91,7.48,0.05
pcdt44,Sports,South,Retail,BrandA,100.58,10.45,57.62,504.91,7.23,0.02
pcdt1019,Home,West,Online,BrandB,601.6,49.3,41.82,1204.25,4.86,0.06
pcdt1144,Clothing,South,Online,BrandC,895.69,10.91,19.33,1200.35,7.11,0.07
pcdt139,Clothing,West,Retail,BrandA,658.86,33.03,15.48,1829.83,2.74,0.06
pcdt249,Home,South,Retail,BrandB,112.53,5.25,43.05,575.68,8.49,0.0
pcdt560,Electronics,West,Online,BrandD,503.83,9.36,24.02,346.71,1.72,0.09
pcdt1006,Sports,East,Retail,BrandA,812.27,2.38,10.5,240.74,8.48,0.09
pcdt581,Home,East,Online,BrandB,813.46,6.08,1.28,89.57,2.88,0.1
pcdt80,Electronics,West,Retail,BrandD,276.56,47.22,48.09,385.07,6.37,0.04
pcdt1057,Sports,South,Retail,BrandB,554.77,24.37,95.95,1919.96,7.1,0.08
pcdt270,Sports,East,Retail,BrandA,210.59,42.4,55.33,1155.68,8.96,0.08
pcdt1087,Clothing,North,Online,BrandA,202.13,19.05,82.5,1244.95,4.2,0.09
pcdt901,Home,South,Online,BrandC,714.85,35.33,63.87,664.77,9.59,0.05
pcdt1020,Clothing,North,Online,BrandC,650.38,29.82,93.76,1210.5,1.44,0.06
pcdt825,Clothing,West,Retail,BrandA,182.76,6.42,42.92,1658.79,7.37,0.02
pcdt1117,Electronics,West,Online,BrandA,638.38,4.25,28.59,515.03,2.52,0.08
pcdt767,Sports,South,Retail,BrandB,536.51,3.06,23.52,1618.27,3.05,0.09
pcdt505,Home,North,Online,BrandC,732.12,39.66,61.7,71.53,8.22,0.08
pcdt75,Electronics,East,Retail,BrandA,377.56,0.18,2.88,1452.14,3.67,0.06
pcdt586,Sports,West,Online,BrandA,173.76,18.24,19.94,1477.08,5.55,0.09
pcdt433,Electronics,North,Retail,BrandD,143.12,21.47,57.22,1900.41,9.51,0.09
pcdt125,Electronics,South,Retail,BrandD,375.34,41.9,50.92,250.55,6.83,0.08
pcdt820,Sports,West,Retail,BrandD,710.49,3.52,65.72,441.51,4.95,0.06
pcdt914,Clothing,West,Retail,BrandD,391.64,24.96,40.52,536.21,1.17,0.04
pcdt62,Electronics,North,Online,BrandC,393.45,15.2,75.41,1208.64,1.8,0.03
pcdt334,Electronics,North,Online,BrandD,625.56,11.87,72.02,1730.57,3.62,0.04
pcdt220,Sports,South,Retail,BrandA,215.27,12.43,7.65,1522.48,6.85,0.0
pcdt157,Clothing,North,Retail,BrandA,396.12,15.41,37.85,287.47,3.93,0.02
pcdt858,Home,South,Online,BrandB,295.22,23.37,25.86,110.75,5.02,0.04
pcdt691,Clothing,North,Retail,BrandD,855.34,3.88,91.27,593.36,10.0,0.09
pcdt721,Home,West,Retail,BrandA,541.92,6.13,76.62,813.04,2.06,0.08
pcdt671,Electronics,West,Retail,BrandD,403.13,10.37,63.29,1553.2,3.06,0.1
pcdt829,Home,South,Retail,BrandC,708.63,7.92,96.45,417.41,5.25,0.06
pcdt392,Electronics,East,Online,BrandA,36.59,27.63,3.59,1791.37,2.87,0.01
pcdt73,Home,East,Online,BrandD,871.5,25.54,17.37,1499.51,9.59,0.02
pcdt193,Sports,South,Retail,BrandC,946.95,3.94,57.76,1813.65,1.27,0.08
pcdt1129,Electronics,East,Online,BrandB,871.36,1.77,51.6,72.37,3.55,0.04
pcdt222,Electronics,North,Online,BrandA,677.34,3.09,47.49,610.95,9.92,0.05
pcdt46,Sports,East,Retail,BrandD,224.58,0.76,54.7,1705.94,1.92,0.06
pcdt1159,Sports,North,Retail,BrandB,645.48,39.23,25.28,1524.6,4.52,0.07
pcdt102,Electronics,East,Online,BrandA,468.19,9.41,63.51,1054.63,9.96,0.1
pcdt645,Sports,East,Online,BrandD,380.83,46.98,8.75,954.54,6.0,0.1
pcdt578,Electronics,South,Retail,BrandA,672.39,12.34,9.3,265.55,7.03,0.01
pcdt762,Clothing,North,Retail,BrandD,841.87,11.07,21.53,1753.84,5.53,0.02
pcdt744,Sports,South,Online,BrandB,986.86,34.26,85.61,1777.07,1.96,0.01
pcdt33,Electronics,South,Retail,BrandA,727.01,26.86,93.26,912.98,8.83,0.09
pcdt180,Sports,South,Online,BrandB,738.46,9.9,8.31,1087.86,9.68,0.01
pcdt1211,Electronics,North,Retail,BrandA,927.12,27.43,91.05,853.76,3.89,0.06
pcdt1019,Electronics,North,Retail,BrandD,664.57,7.7,19.04,931.78,7.99,0.09
pcdt1440,Clothing,East,Retail,BrandA,396.02,17.51,95.18,1326.99,3.08,0.05
pcdt1409,Home,West,Online,BrandD,959.03,9.87,75.96,1667.4,8.57,0.07
pcdt1349,Clothing,West,Retail,BrandC,735.51,19.01,44.69,831.59,3.95,0.06
pcdt1487,Clothing,North,Online,BrandC,888.17,38.44,14.74,1023.49,6.06,0.03
pcdt1183,Electronics,South,Online,BrandA,864.84,17.82,69.52,1773.06,4.92,0.05
pcdt1099,Electronics,West,Retail,BrandD,450.24,27.69,93.63,1350.84,5.35,0.07
pcdt1299,Home,East,Retail,BrandB,184.94,26.05,57.17,638.95,5.94,0.05
pcdt1024,Home,East,Online,BrandC,329.61,39.79,68.13,108.85,1.63,0.04
pcdt1405,Sports,North,Online,BrandC,226.16,27.12,60.73,572.61,8.88,0.02
pcdt1343,Sports,East,Retail,BrandD,65.93,29.47,45.98,350.2,1.72,0.04
pcdt1400,Home,West,Online,BrandA,256.49,18.2,9.14,671.7,1.56,0.04
pcdt1230,Electronics,South,Retail,BrandA,161.5,10.24,53.99,971.33,3.85,0.02
pcdt1013,Home,West,Online,BrandB,261.72,37.54,98.96,1246.81,7.45,0.06
pcdt1146,Clothing,South,Retail,BrandB,844.38,16.35,46.53,435.41,5.33,0.09
pcdt1232,Electronics,South,Online,BrandA,789.63,16.34,15.55,1418.34,9.93,0.07
pcdt1304,Sports,North,Retail,BrandA,94.23,45.34,24.26,1336.8,4.19,0.05
pcdt1334,Clothing,East,Online,BrandA,564.22,9.09,11.48,142.71,9.55,0.05
pcdt1363,Sports,South,Online,BrandC,397.77,40.95,24.08,1509.91,8.86,0.07
pcdt1097,Home,East,Retail,BrandC,18.31,25.5,35.43,1691.22,6.14,0.05
pcdt1112,Sports,South,Retail,BrandB,114.36,48.68,23.65,488.16,3.59,0.06
pcdt1370,Home,North,Online,BrandB,125.98,29.88,72.7,242.63,5.02,0.09
pcdt1173,Sports,West,Online,BrandA,435.01,16.64,62.39,1901.95,1.86,0.07
pcdt1093,Home,West,Retail,BrandA,975.51,4.44,41.7,1517.8,2.03,0.02
pcdt1474,Clothing,East,Online,BrandA,239.31,26.23,25.02,571.35,1.3,0.03
pcdt1449,Sports,West,Retail,BrandA,276.17,23.78,86.59,934.14,2.75,0.01
pcdt1442,Clothing,East,Online,BrandA,635.82,0.75,25.46,1453.36,8.32,0.08
pcdt1281,Sports,North,Retail,BrandD,931.23,13.41,32.05,872.18,3.98,0.02
pcdt1381,Home,North,Online,BrandD,548.37,37.08,97.67,60.82,3.08,0.06
pcdt1439,Clothing,South,Online,BrandA,802.17,9.35,91.23,190.37,2.01,0.09
pcdt1167,Sports,West,Online,BrandD,28.62,46.96,49.46,123.86,4.19,0.01
pcdt1458,Clothing,East,Retail,BrandC,735.23,49.17,10.13,929.29,7.09,0.03
pcdt1493,Electronics,East,Retail,BrandA,514.16,37.35,68.18,1897.19,3.31,0.08
pcdt1433,Clothing,South,Online,BrandD,243.68,21.1,41.88,1505.56,3.39,0.06
pcdt1306,Electronics,West,Retail,BrandD,896.13,42.3,55.13,1090.7,2.17,0.03
pcdt1134,Electronics,East,Retail,BrandA,752.13,1.04,80.13,1537.0,1.12,0.05
